State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min Price,Max Price,Modal Price
West Bengal,Malda,English Bazar,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,28-07-2023,9600,10500,9800
West Bengal,Malda,English Bazar,Lentil (Masur)(Whole),Masur Dal,FAQ,28-07-2023,7500,10000,9500
West Bengal,Malda,English Bazar,Onion,Other,FAQ,28-07-2023,1750,2100,1900
West Bengal,Malda,English Bazar,Potato,Jyoti,FAQ,28-07-2023,1700,1800,1750
West Bengal,Malda,English Bazar,Potato,Local,FAQ,28-07-2023,1600,1700,1650
West Bengal,Malda,English Bazar,Rice,Common,FAQ,28-07-2023,3500,3700,3600
West Bengal,Medinipur(W),Garbeta(Medinipur),Bitter gourd,Bitter Gourd,FAQ,28-07-2023,2900,3100,3000
West Bengal,Medinipur(W),Garbeta(Medinipur),Brinjal,Round/Long,FAQ,28-07-2023,3700,3900,3800
West Bengal,Medinipur(W),Garbeta(Medinipur),Green Chilli,Green Chilly,FAQ,28-07-2023,6400,6600,6500
West Bengal,Medinipur(W),Garbeta(Medinipur),Paddy(Dhan)(Common),Common,FAQ,28-07-2023,2030,2050,2040
West Bengal,Medinipur(W),Garbeta(Medinipur),Potato,Jyoti,FAQ,28-07-2023,1390,1410,1400
West Bengal,Medinipur(W),Garbeta(Medinipur),Rice,Fine,FAQ,28-07-2023,3550,3750,3650
West Bengal,Medinipur(W),Garbeta(Medinipur),Tomato,Hybrid,FAQ,28-07-2023,10400,10600,10500
West Bengal,Medinipur(W),Ghatal,Green Chilli,Green Chilly,FAQ,28-07-2023,7000,8000,7500
West Bengal,Medinipur(W),Ghatal,Mustard,Yellow (Black),FAQ,28-07-2023,5700,5800,5750
West Bengal,Medinipur(W),Ghatal,Onion,Other,FAQ,28-07-2023,1800,1900,1850
West Bengal,Medinipur(W),Ghatal,Paddy(Dhan)(Common),Common,FAQ,28-07-2023,2100,2200,2150
West Bengal,Medinipur(W),Ghatal,Potato,Jyoti,FAQ,28-07-2023,1400,1500,1450
West Bengal,Medinipur(W),Ghatal,Rice,Common,FAQ,28-07-2023,3200,3300,3250
West Bengal,Murshidabad,Lalbagh,Brinjal,Other,FAQ,28-07-2023,1970,2040,2000
West Bengal,Murshidabad,Lalbagh,Green Chilli,Green Chilly,FAQ,28-07-2023,4980,5050,5000
West Bengal,Murshidabad,Lalbagh,Jute,TD-5,FAQ,28-07-2023,5250,5325,5300
West Bengal,Murshidabad,Lalbagh,Rice,Other,FAQ,28-07-2023,3250,3350,3300
West Bengal,Nadia,Kalyani,Brinjal,Brinjal,FAQ,28-07-2023,3900,4100,4000
West Bengal,Nadia,Kalyani,Cabbage,Other,FAQ,28-07-2023,2900,3100,3000
West Bengal,Nadia,Kalyani,Green Chilli,Green Chilly,FAQ,28-07-2023,6000,7000,6500
West Bengal,Nadia,Kalyani,Onion,Onion,FAQ,28-07-2023,2100,2300,2200
West Bengal,Nadia,Kalyani,Potato,Jyoti,FAQ,28-07-2023,1620,1640,1630
West Bengal,Nadia,Kalyani,Rice,Fine,FAQ,28-07-2023,3200,3600,3400
West Bengal,Nadia,Kalyani,Rice,Other,FAQ,28-07-2023,2800,3200,3000
West Bengal,Nadia,Kalyani,Rice,Sona,FAQ,28-07-2023,2200,2600,2400
West Bengal,Nadia,Kalyani,Sweet Pumpkin,Sweet Pumpkin,FAQ,28-07-2023,1700,1900,1800
West Bengal,Nadia,Karimpur,Brinjal,Other,FAQ,28-07-2023,3800,4000,3900
West Bengal,Nadia,Karimpur,Green Chilli,Green Chilly,FAQ,28-07-2023,6500,7500,7000
West Bengal,Nadia,Karimpur,Jute,TD-5,FAQ,28-07-2023,5250,5350,5300
West Bengal,Nadia,Karimpur,Mustard,Yellow (Black),FAQ,28-07-2023,6000,6200,6100
West Bengal,Nadia,Karimpur,Onion,Nasik,FAQ,28-07-2023,2150,2250,2200
West Bengal,Nadia,Karimpur,Potato,Jyoti,FAQ,28-07-2023,1650,1750,1700
West Bengal,Nadia,Karimpur,Rice,Other,FAQ,28-07-2023,4250,4350,4300
West Bengal,Nadia,Karimpur,Wheat,Other,FAQ,28-07-2023,2300,2400,2350
West Bengal,Nadia,Nadia,Brinjal,Round/Long,FAQ,28-07-2023,3900,4100,4000
West Bengal,Nadia,Nadia,Green Chilli,Other,FAQ,28-07-2023,6500,7500,7000
West Bengal,Nadia,Nadia,Jute,TD-5,FAQ,28-07-2023,5250,5350,5300
West Bengal,Nadia,Nadia,Mustard,Yellow (Black),FAQ,28-07-2023,5500,5650,5600
West Bengal,Nadia,Nadia,Onion,Other,FAQ,28-07-2023,2150,2250,2200
West Bengal,Nadia,Nadia,Potato,Jyoti,FAQ,28-07-2023,1620,1660,1640
West Bengal,Nadia,Nadia,Rice,Common,FAQ,28-07-2023,3000,3200,3100
West Bengal,Nadia,Nadia,Sweet Pumpkin,Sweet Pumpkin,FAQ,28-07-2023,1750,1850,1800
West Bengal,Nadia,Ranaghat,Brinjal,Other,FAQ,28-07-2023,3900,4050,4000
West Bengal,Nadia,Ranaghat,Cabbage,Other,FAQ,28-07-2023,2900,3050,3000
West Bengal,Nadia,Ranaghat,Green Chilli,Other,FAQ,28-07-2023,5900,6050,6000
West Bengal,Nadia,Ranaghat,Onion,Other,FAQ,28-07-2023,2100,2250,2200
West Bengal,Nadia,Ranaghat,Potato,Jyoti,FAQ,28-07-2023,1600,1640,1620
West Bengal,Nadia,Ranaghat,Pumpkin,Other,FAQ,28-07-2023,1900,2050,2000
West Bengal,Nadia,Ranaghat,Rice,Other,FAQ,28-07-2023,4300,4450,4400
West Bengal,Nadia,Ranaghat,Tomato,Other,FAQ,28-07-2023,12900,13100,13000
West Bengal,North 24 Parganas,Barasat,Bitter gourd,Other,FAQ,28-07-2023,4000,4000,4000
West Bengal,North 24 Parganas,Barasat,Brinjal,Other,FAQ,28-07-2023,3500,3500,3500
West Bengal,North 24 Parganas,Barasat,Green Chilli,Other,FAQ,28-07-2023,8000,8000,8000
West Bengal,North 24 Parganas,Barasat,Onion,Other,FAQ,28-07-2023,2200,2200,2200
West Bengal,North 24 Parganas,Barasat,Potato,Other,FAQ,28-07-2023,1600,1600,1600
West Bengal,North 24 Parganas,Barasat,Pumpkin,Other,FAQ,28-07-2023,1000,1000,1000
West Bengal,North 24 Parganas,Barasat,Tomato,Other,FAQ,28-07-2023,9000,9000,9000
West Bengal,Sounth 24 Parganas,Baruipur(Canning),Bitter gourd,Bitter Gourd,FAQ,28-07-2023,4000,4200,4100
West Bengal,Sounth 24 Parganas,Baruipur(Canning),Brinjal,Brinjal,FAQ,28-07-2023,4000,4200,4100
West Bengal,Sounth 24 Parganas,Baruipur(Canning),Cabbage,Cabbage,FAQ,28-07-2023,3300,3500,3400
West Bengal,Sounth 24 Parganas,Baruipur(Canning),Cucumbar(Kheera),Cucumbar,FAQ,28-07-2023,2300,2500,2400
West Bengal,Sounth 24 Parganas,Baruipur(Canning),Green Chilli,Green Chilly,FAQ,28-07-2023,6800,7000,6900
West Bengal,Sounth 24 Parganas,Baruipur(Canning),Guava,Other,Medium,28-07-2023,6000,7000,6500
West Bengal,Sounth 24 Parganas,Baruipur(Canning),Onion,Other,FAQ,28-07-2023,2000,2100,2050
West Bengal,Sounth 24 Parganas,Baruipur(Canning),Rice,Common,FAQ,28-07-2023,3000,3200,3100
West Bengal,Sounth 24 Parganas,Baruipur(Canning),Rice,Super Fine,FAQ,28-07-2023,4600,4800,4700
West Bengal,Sounth 24 Parganas,Diamond Harbour(South 24-pgs),Brinjal,Brinjal,FAQ,28-07-2023,3000,3600,3300
West Bengal,Sounth 24 Parganas,Diamond Harbour(South 24-pgs),Cucumbar(Kheera),Cucumbar,FAQ,28-07-2023,4000,5000,4500
West Bengal,Sounth 24 Parganas,Diamond Harbour(South 24-pgs),Fish,Katla(Big),FAQ,28-07-2023,18500,19500,19000
West Bengal,Sounth 24 Parganas,Diamond Harbour(South 24-pgs),Green Chilli,Green Chilly,FAQ,28-07-2023,6000,7000,6500
West Bengal,Sounth 24 Parganas,Diamond Harbour(South 24-pgs),Onion,Red,FAQ,28-07-2023,2200,2300,2250
West Bengal,Sounth 24 Parganas,Diamond Harbour(South 24-pgs),Potato,Jyoti,FAQ,28-07-2023,1700,1720,1710
West Bengal,Sounth 24 Parganas,Diamond Harbour(South 24-pgs),Rice,Common,FAQ,28-07-2023,3000,3200,3100
West Bengal,Sounth 24 Parganas,Diamond Harbour(South 24-pgs),Rice,Super Fine,FAQ,28-07-2023,5000,5200,5100
West Bengal,Uttar Dinajpur,Islampur,Jute,TD-5,FAQ,28-07-2023,5200,5400,5300
West Bengal,Uttar Dinajpur,Islampur,Potato,F.A.Q.,FAQ,28-07-2023,1250,1350,1300
West Bengal,Uttar Dinajpur,Islampur,Rice,Fine,FAQ,28-07-2023,3700,3900,3800
West Bengal,Uttar Dinajpur,Kaliaganj,Jute,TD-5,FAQ,28-07-2023,5200,5400,5300
West Bengal,Uttar Dinajpur,Kaliaganj,Rice,Fine,FAQ,28-07-2023,3700,3900,3800
West Bengal,Uttar Dinajpur,Kaliaganj,Wheat,Local,FAQ,28-07-2023,2300,2400,2350
West Bengal,Uttar Dinajpur,Raiganj,Jute,TD-5,FAQ,28-07-2023,5200,5400,5300
West Bengal,Uttar Dinajpur,Raiganj,Rice,Fine,FAQ,28-07-2023,3700,3900,3800
West Bengal,Uttar Dinajpur,Raiganj,Wheat,Local,FAQ,28-07-2023,2300,2400,2350
Andhra Pradesh,Guntur,Tenali,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,29-07-2023,8100,8300,8200
Andhra Pradesh,Guntur,Tenali,Lemon,Lemon,FAQ,29-07-2023,1400,2500,1800
Andhra Pradesh,Kurnool,Atmakur,Maize,Hybrid/Local,FAQ,29-07-2023,1962,1962,1962
Andhra Pradesh,Kurnool,Atmakur,Paddy(Dhan)(Common),Sona Mahsuri,FAQ,29-07-2023,2040,2040,2040
Bihar,Kishanganj,Bahadurganj,Banana,Amruthapani,Medium,29-07-2023,2300,2500,2400
Bihar,Kishanganj,Bahadurganj,Bhindi(Ladies Finger),Bhindi,FAQ,29-07-2023,1800,2000,1900
Bihar,Kishanganj,Bahadurganj,Bitter gourd,Bitter Gourd,FAQ,29-07-2023,2400,2600,2500
Bihar,Kishanganj,Bahadurganj,Brinjal,Arkasheela Mattigulla,FAQ,29-07-2023,2400,2600,2500
Bihar,Kishanganj,Bahadurganj,Cabbage,Cabbage,FAQ,29-07-2023,2000,2200,2100
Bihar,Kishanganj,Bahadurganj,Green Chilli,Green Chilly,FAQ,29-07-2023,4000,4500,4300
Bihar,Kishanganj,Bahadurganj,Onion,1st Sort,FAQ,29-07-2023,1800,2000,1900
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Apple,Apple,Medium,29-07-2023,10000,12500,12000
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Bottle gourd,Other,FAQ,29-07-2023,1000,2500,2200
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Cauliflower,Other,FAQ,29-07-2023,2000,6000,5000
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Cucumbar(Kheera),Other,FAQ,29-07-2023,800,1500,1200
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Ginger(Green),Other,FAQ,29-07-2023,7000,12000,12000
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Green Chilli,Other,FAQ,29-07-2023,2000,4000,3500
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Lemon,Other,FAQ,29-07-2023,1500,2500,2200
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Mango,Other,Medium,29-07-2023,1000,4000,3000
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Mousambi(Sweet Lime),Other,Medium,29-07-2023,3000,4500,4000
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Onion,Other,FAQ,29-07-2023,800,1800,1500
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Peas Wet,Other,FAQ,29-07-2023,4000,8000,6000
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Plum,Other,Medium,29-07-2023,3000,5000,4000
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Pomegranate,Other,Medium,29-07-2023,8000,12000,10000
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,29-07-2023,400,1400,1200
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Pumpkin,Other,FAQ,29-07-2023,500,1000,800
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Tomato,Other,FAQ,29-07-2023,4000,12000,12000
Chattisgarh,Bijapur,Bharamgarh,Tamarind Seed,Tamarind Seed,FAQ,29-07-2023,3000,3200,3100
Chattisgarh,Bijapur,Bhopalpattnam,Tamarind Seed,Tamarind Seed,FAQ,29-07-2023,3000,3200,3100
Chattisgarh,Bijapur,Bijapur,Tamarind Seed,Tamarind Seed,FAQ,29-07-2023,3000,3200,3100
Chattisgarh,Korba,Katghora,Mahua,Other,FAQ,29-07-2023,4000,4000,4000
Chattisgarh,Mungeli,Lormi,Paddy(Dhan)(Common),Paddy fine,FAQ,29-07-2023,1740,1800,1800
Chattisgarh,Raigarh,Sarangarh,Wheat,Deshi,FAQ,29-07-2023,1900,2000,1950
Chattisgarh,Raipur,Raipur,Paddy(Dhan)(Common),Common,FAQ,29-07-2023,1800,2020,1950
Chattisgarh,Surajpur,Surajpur,Paddy(Dhan)(Common),I.R. 36,FAQ,29-07-2023,3001,3001,3001
Chattisgarh,Surajpur,Surajpur,Paddy(Dhan)(Common),I.R. 64,FAQ,29-07-2023,2040,2040,2040
Chattisgarh,Surguja,Ambikapur,Mahua,Other,FAQ,29-07-2023,2500,2500,2500
Goa,South Goa,Canacona,Arecanut(Betelnut/Supari),Red,FAQ,29-07-2023,35100,35100,35100
Goa,South Goa,Canacona,Arecanut(Betelnut/Supari),Supari,FAQ,29-07-2023,38100,38100,38100
Goa,South Goa,Canacona,Arecanut(Betelnut/Supari),White,FAQ,29-07-2023,36100,36100,36100
Gujarat,Amreli,Damnagar,Bhindi(Ladies Finger),Bhindi,FAQ,29-07-2023,2200,3000,2850
Gujarat,Amreli,Damnagar,Brinjal,Other,FAQ,29-07-2023,3000,3500,3250
Gujarat,Amreli,Damnagar,Cabbage,Cabbage,FAQ,29-07-2023,1000,1500,1350
Gujarat,Amreli,Damnagar,Cauliflower,Cauliflower,FAQ,29-07-2023,6000,6500,6250
Gujarat,Amreli,Damnagar,Coriander(Leaves),Coriander,FAQ,29-07-2023,6200,6500,6450
Gujarat,Amreli,Damnagar,Ginger(Green),Green Ginger,FAQ,29-07-2023,10000,13000,12500
Gujarat,Amreli,Damnagar,Green Chilli,Green Chilly,FAQ,29-07-2023,4200,5000,4850
Gujarat,Amreli,Damnagar,Guar,Gwar,FAQ,29-07-2023,6100,6500,6350
Gujarat,Amreli,Damnagar,Lemon,Lemon,FAQ,29-07-2023,2000,2500,2250
Gujarat,Amreli,Damnagar,Tomato,Local,FAQ,29-07-2023,9800,10000,9950
Gujarat,Anand,"Anand(Veg,Yard,Anand)",Bhindi(Ladies Finger),Bhindi,FAQ,29-07-2023,1500,2000,1800
Gujarat,Anand,"Anand(Veg,Yard,Anand)",Bottle gourd,Bottle Gourd,FAQ,29-07-2023,2000,2500,2250
Gujarat,Anand,"Anand(Veg,Yard,Anand)",Brinjal,Brinjal,FAQ,29-07-2023,2000,2500,2250
Gujarat,Anand,"Anand(Veg,Yard,Anand)",Cabbage,Cabbage,FAQ,29-07-2023,1250,1500,1400
Gujarat,Anand,"Anand(Veg,Yard,Anand)",Cauliflower,Cauliflower,FAQ,29-07-2023,2000,2500,2250
Gujarat,Anand,"Anand(Veg,Yard,Anand)",Green Chilli,Green Chilly,FAQ,29-07-2023,5000,6000,5500
Gujarat,Anand,"Anand(Veg,Yard,Anand)",Onion,Onion,FAQ,29-07-2023,1500,2000,1800
Gujarat,Anand,"Anand(Veg,Yard,Anand)",Potato,Potato,FAQ,29-07-2023,1300,1400,1350
Gujarat,Anand,"Anand(Veg,Yard,Anand)",Spinach,Spinach,FAQ,29-07-2023,1500,2000,1800
Gujarat,Anand,"Anand(Veg,Yard,Anand)",Tomato,Other,FAQ,29-07-2023,10000,11000,10500
Gujarat,Banaskanth,Bhabhar,Castor Seed,Castor seed,FAQ,29-07-2023,6200,6315,6258
Gujarat,Banaskanth,Bhabhar,Mustard,Mustard,FAQ,29-07-2023,5200,5400,5300
Gujarat,Banaskanth,Deesa,Bajra(Pearl Millet/Cumbu),Other,FAQ,29-07-2023,1755,2395,2200
Gujarat,Banaskanth,Deesa,Castor Seed,Other,FAQ,29-07-2023,6175,6423.25,6350
Gujarat,Banaskanth,Deesa,Groundnut,Other,FAQ,29-07-2023,6255,7505,7000
Gujarat,Banaskanth,Deesa,Guar Seed(Cluster Beans Seed),Other,FAQ,29-07-2023,4875,6000,5750
Gujarat,Banaskanth,Deesa,Mustard,Other,FAQ,29-07-2023,5105,5460,5350
Gujarat,Banaskanth,Deesa,Wheat,Other,FAQ,29-07-2023,2180,2355,2250
Gujarat,Banaskanth,Deesa(Bhildi),Bajra(Pearl Millet/Cumbu),Other,FAQ,29-07-2023,1755,2310,2200
Gujarat,Banaskanth,Deesa(Bhildi),Castor Seed,Other,FAQ,29-07-2023,6195,6315,6300
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),Apple,Other,Medium,29-07-2023,21000,22700,21850
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),Banana,Other,Medium,29-07-2023,2950,3350,3150
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),Bhindi(Ladies Finger),Other,FAQ,29-07-2023,1500,2250,1875
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),Bottle gourd,Other,FAQ,29-07-2023,1800,2100,1950
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),Brinjal,Other,FAQ,29-07-2023,3000,3750,3375
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),Cabbage,Other,FAQ,29-07-2023,2000,2700,2350
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),Cauliflower,Other,FAQ,29-07-2023,3500,4050,3775
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),Chikoos(Sapota),Other,Medium,29-07-2023,8000,9100,8550
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),Coriander(Leaves),Other,FAQ,29-07-2023,7000,8050,7525
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),Cucumbar(Kheera),Other,FAQ,29-07-2023,1000,1700,1350
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),Gram Raw(Chholia),Other,FAQ,29-07-2023,8000,9100,8550
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),Green Chilli,Other,FAQ,29-07-2023,5000,6250,5625
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),Guar,Other,FAQ,29-07-2023,7000,8300,7650
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),Lemon,Other,FAQ,29-07-2023,2500,3100,2800
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),Mousambi(Sweet Lime),Other,Medium,29-07-2023,5500,6800,6150
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),Onion,Other,FAQ,29-07-2023,750,1400,1075
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),Onion Green,Other,FAQ,29-07-2023,4000,4500,4250
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),Orange,Other,Medium,29-07-2023,11000,12250,11625
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),Papaya,Other,Medium,29-07-2023,2500,3150,2825
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),Pineapple,Other,Medium,29-07-2023,6000,7300,6350
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),Pointed gourd (Parval),Other,FAQ,29-07-2023,3500,4100,3800
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),Pomegranate,Other,Medium,29-07-2023,10000,11150,10575
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),Potato,Other,FAQ,29-07-2023,500,1350,925
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),Ridgeguard(Tori),Other,FAQ,29-07-2023,3500,4700,4100
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),Tomato,Other,FAQ,29-07-2023,9000,10400,9700
Gujarat,Banaskanth,Lakhani,Bajra(Pearl Millet/Cumbu),Other,FAQ,29-07-2023,2035,2185,2100
Gujarat,Banaskanth,Lakhani,Castor Seed,Other,FAQ,29-07-2023,6305,6410,6350
Gujarat,Banaskanth,Lakhani,Mustard,Mustard,FAQ,29-07-2023,5175,5275,5220
Gujarat,Banaskanth,Panthawada,Bajra(Pearl Millet/Cumbu),Deshi,FAQ,29-07-2023,1505,2050,1777.5
Gujarat,Banaskanth,Panthawada,Castor Seed,Castor seed,FAQ,29-07-2023,6230,6350,6290
Gujarat,Banaskanth,Panthawada,Groundnut,Other,FAQ,29-07-2023,6470,7000,6735
Gujarat,Banaskanth,Panthawada,Mustard,Other,FAQ,29-07-2023,5125,5300,5212.5
Gujarat,Banaskanth,Panthawada,Wheat,Other,FAQ,29-07-2023,2250,2250,2250
Gujarat,Banaskanth,Thara,Bajra(Pearl Millet/Cumbu),Other,FAQ,29-07-2023,1950,2260,2105
Gujarat,Banaskanth,Thara,Castor Seed,Castor seed,FAQ,29-07-2023,6300,6425,6362.5
Gujarat,Banaskanth,Thara,Jowar(Sorghum),Other,FAQ,29-07-2023,4500,5235,4867.5
Gujarat,Banaskanth,Thara,Mustard,Other,FAQ,29-07-2023,5240,5325,5282.5
Gujarat,Banaskanth,Thara,Wheat,Other,FAQ,29-07-2023,2175,2525,2350
Gujarat,Banaskanth,Thara(Shihori),Bajra(Pearl Millet/Cumbu),Other,FAQ,29-07-2023,1850,2160,2005
Gujarat,Banaskanth,Thara(Shihori),Castor Seed,Caster,FAQ,29-07-2023,6270,6345,6307.5
Gujarat,Banaskanth,Thara(Shihori),Mustard,Big 100 Kg,FAQ,29-07-2023,5205,5400,5302.5
Gujarat,Banaskanth,Thara(Shihori),Wheat,Other,FAQ,29-07-2023,1970,2125,2047.5
Gujarat,Banaskanth,Tharad,Bajra(Pearl Millet/Cumbu),Other,FAQ,29-07-2023,2195,2350,2272
Gujarat,Banaskanth,Tharad,Castor Seed,Other,FAQ,29-07-2023,6250,6365,6307
Gujarat,Banaskanth,Tharad,Mustard,Sarson(Black),FAQ,29-07-2023,5350,5650,5500
Gujarat,Banaskanth,Vav,Castor Seed,Other,FAQ,29-07-2023,6005,6460,6232.5
Gujarat,Banaskanth,Vav,Cummin Seed(Jeera),Other,FAQ,29-07-2023,52505,58680,55592.5
Gujarat,Banaskanth,Vav,Mustard,Other,FAQ,29-07-2023,5050,5490,5270
Gujarat,Bhavnagar,Bhavnagar,Bajra(Pearl Millet/Cumbu),Local,FAQ,29-07-2023,2330,2410,2360
Gujarat,Bhavnagar,Bhavnagar,Bengal Gram(Gram)(Whole),Other,FAQ,29-07-2023,4405,4920,4710
Gujarat,Bhavnagar,Bhavnagar,Castor Seed,Other,FAQ,29-07-2023,5680,6360,6000
Gujarat,Bhavnagar,Bhavnagar,Cotton,Other,FAQ,29-07-2023,6755,7255,7005
Gujarat,Bhavnagar,Bhavnagar,Wheat,Local,FAQ,29-07-2023,2325,2550,2425
Gujarat,Dahod,Devgadhbaria,Paddy(Dhan)(Common),Common,FAQ,29-07-2023,1360,1380,1370
Gujarat,Gandhinagar,Dehgam,Bajra(Pearl Millet/Cumbu),Other,FAQ,29-07-2023,2225,2315,2270
Gujarat,Gandhinagar,Dehgam,Castor Seed,Other,FAQ,29-07-2023,6275,6320,6297
Gujarat,Gandhinagar,Dehgam,Guar,Other,FAQ,29-07-2023,5500,5750,5625
Gujarat,Gandhinagar,Dehgam,Paddy(Dhan)(Common),Other,FAQ,29-07-2023,1800,2050,1925
Gujarat,Gandhinagar,Dehgam,Wheat,Other,FAQ,29-07-2023,2310,2320,2315
Gujarat,Gandhinagar,Kalol,Bajra(Pearl Millet/Cumbu),Other,FAQ,29-07-2023,2105,2240,2150
Gujarat,Gandhinagar,Kalol,Castor Seed,Other,FAQ,29-07-2023,6300,6400,6350
Gujarat,Gandhinagar,Kalol,Guar Seed(Cluster Beans Seed),Other,FAQ,29-07-2023,5000,5000,5000
Gujarat,Gandhinagar,Kalol,Jowar(Sorghum),Other,FAQ,29-07-2023,3150,5880,4500
Gujarat,Gandhinagar,Kalol,Mustard,Other,FAQ,29-07-2023,5270,5350,5300
Gujarat,Gandhinagar,Kalol,Paddy(Dhan)(Common),Other,FAQ,29-07-2023,2050,2285,2150
Gujarat,Gandhinagar,Kalol,Wheat,Other,FAQ,29-07-2023,2255,2315,2300
Gujarat,Gandhinagar,"Kalol(Veg,Market,Kalol)",Bhindi(Ladies Finger),Bhindi,FAQ,29-07-2023,1500,3000,2250
Gujarat,Gandhinagar,"Kalol(Veg,Market,Kalol)",Bitter gourd,Other,FAQ,29-07-2023,2000,2500,2250
Gujarat,Gandhinagar,"Kalol(Veg,Market,Kalol)",Bottle gourd,Bottle Gourd,FAQ,29-07-2023,750,2000,1500
Gujarat,Gandhinagar,"Kalol(Veg,Market,Kalol)",Brinjal,Brinjal,FAQ,29-07-2023,3000,3500,3250
Gujarat,Gandhinagar,"Kalol(Veg,Market,Kalol)",Cabbage,Cabbage,FAQ,29-07-2023,1200,2000,1500
Gujarat,Gandhinagar,"Kalol(Veg,Market,Kalol)",Cauliflower,Cauliflower,FAQ,29-07-2023,1500,1500,1500
Gujarat,Gandhinagar,"Kalol(Veg,Market,Kalol)",Cucumbar(Kheera),Other,FAQ,29-07-2023,1250,2500,2000
Gujarat,Gandhinagar,"Kalol(Veg,Market,Kalol)",Green Chilli,Green Chilly,FAQ,29-07-2023,4000,5500,4750
Gujarat,Gandhinagar,"Kalol(Veg,Market,Kalol)",Guar,Other,FAQ,29-07-2023,5000,6000,5500
Gujarat,Gandhinagar,"Kalol(Veg,Market,Kalol)",Lemon,Other,FAQ,29-07-2023,1500,2000,1750
Gujarat,Gandhinagar,"Kalol(Veg,Market,Kalol)",Spinach,Spinach,FAQ,29-07-2023,2250,2250,2250
Gujarat,Gandhinagar,Mansa,Bajra(Pearl Millet/Cumbu),Deshi,FAQ,29-07-2023,1900,2100,1900
Gujarat,Gandhinagar,Mansa,Castor Seed,Castor seed,FAQ,29-07-2023,6250,6425,6390
Gujarat,Gandhinagar,Mansa,Guar Seed(Cluster Beans Seed),Split,FAQ,29-07-2023,5735,5845,5775
Gujarat,Gandhinagar,Mansa,Jowar(Sorghum),White,FAQ,29-07-2023,4500,4850,4725
Gujarat,Gandhinagar,Mansa,Mustard,Mustard,FAQ,29-07-2023,5315,5315,5315
Gujarat,Gandhinagar,Mansa,Wheat,Medium,FAQ,29-07-2023,2260,2280,2270
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Bhindi(Ladies Finger),Other,FAQ,29-07-2023,3000,3500,3000
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Bitter gourd,Other,FAQ,29-07-2023,2500,3000,2500
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Bottle gourd,Other,FAQ,29-07-2023,1300,2000,1500
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Brinjal,Brinjal,FAQ,29-07-2023,3000,3500,3000
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Brinjal,Round,FAQ,29-07-2023,2500,3000,3000
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Brinjal,Round/Long,FAQ,29-07-2023,3500,4500,4000
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Cauliflower,Other,FAQ,29-07-2023,4000,4000,4000
